shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
12J-116-01-S,45.432541,-73.646522,30
12J-350-01-E,45.417593,-73.644007,9
12J-110-01-E,45.417593,-73.644007,55
12J-350-01-O,45.417939,-73.643636,179
12J-110-01-O,45.417939,-73.643636,44
12J-406-01-O,45.418937,-73.644045,28
12J-106-01-O,45.418937,-73.644045,25
12J-123-01-N,45.438326,-73.643079,25
12J-113-01-O,45.431503,-73.640427,27
12J-495-01-O,45.42906,-73.639381,24
12J-113-01-O,45.42906,-73.639381,25
12J-350-01-O,45.417066,-73.639479,178
12J-110-01-O,45.417066,-73.639479,43
12J-123-01-S,45.434468,-73.639352,16
12J-112-01-O,45.422212,-73.637248,43
12J-123-01-S,45.433006,-73.637751,17
12J-350-01-O,45.416944,-73.636032,177
12J-110-01-O,45.416944,-73.636032,42
12J-350-01-E,45.416808,-73.636365,11
12J-110-01-E,45.416808,-73.636365,57
12J-123-01-S,45.430711,-73.635159,18
12J-361-01-S,45.50952,-73.5573,47
12J-449-HC-S,45.640225,-73.593885,28
12J-449-AM-S,45.640225,-73.593885,28
12J-372-SO-O,45.640225,-73.593885,17
12J-48-GC-O,45.640225,-73.593885,15
12J-48-GB-O,45.640225,-73.593885,12
12J-48-AC-O,45.640225,-73.593885,15
12J-48-AB-O,45.640225,-73.593885,12
12J-44-01-S,45.640225,-73.593885,5
12J-109-01-S,45.426176,-73.6112,38
12J-350-01-E,45.416166,-73.632502,14
12J-110-01-E,45.416166,-73.632502,60
12J-195-01-E,45.43973,-73.645228,69
12J-123-01-S,45.43973,-73.645228,13
12J-116-01-S,45.43973,-73.645228,26
12J-116-01-N,45.434323,-73.645406,8
12J-109-01-S,45.449079,-73.625517,11
12J-123-01-S,45.427643,-73.628898,21
12J-113-01-E,45.427643,-73.628898,24
12J-495-01-E,45.423979,-73.656974,31
12J-110-01-E,45.423979,-73.656974,40
12J-495-01-O,45.42398,-73.656813,32
12J-110-01-O,45.42398,-73.656813,59
12J-495-01-O,45.448969,-73.612754,3
12J-109-01-N,45.448969,-73.612754,38
12J-109-01-N,45.449651,-73.617766,37
12J-109-01-S,45.449987,-73.617493,5
12J-109-01-S,45.447247,-73.62146,13
12J-116-01-S,45.449602,-73.68161,1
12J-116-01-N,45.449602,-73.68161,34
12J-195-01-O,45.444843,-73.719038,76
12J-191-01-E,45.439062,-73.718699,15
12J-191-01-O,45.439083,-73.718676,72
12J-496-01-E,45.443988,-73.718474,12
12J-495-01-E,45.443988,-73.718474,12
12J-356-SO-E,45.443988,-73.718474,57
12J-196-01-S,45.443988,-73.718474,54
12J-195-01-O,45.445039,-73.7143,74
12J-196-01-S,45.457836,-73.713549,37
12J-195-01-E,45.444916,-73.712497,22
12J-191-01-O,45.441605,-73.712669,68
12J-196-01-S,45.455392,-73.710368,36
12J-496-01-E,45.442252,-73.710552,14
12J-495-01-E,45.442252,-73.710552,13
12J-356-SO-E,45.442252,-73.710552,59
12J-196-01-S,45.442252,-73.710552,56
12J-191-01-E,45.441466,-73.709968,20
12J-449-AM-N,45.630709,-73.573402,32
12J-209-01-S,45.438709,-73.743518,43
12J-209-01-N,45.444207,-73.741001,18
12J-203-01-O,45.444207,-73.741001,5
12J-202-JO-O,45.444207,-73.741001,52
12J-191-01-E,45.444207,-73.741001,5
12J-209-01-S,45.441143,-73.739989,46
12J-191-01-O,45.441143,-73.739989,82
12J-202-JO-E,45.441253,-73.740455,36
12J-191-01-E,45.438872,-73.73853,8
12J-191-01-E,45.439731,-73.735949,9
12J-191-01-E,45.440409,-73.732747,10
12J-496-01-E,45.44456,-73.72177,10
12J-495-01-E,45.44456,-73.72177,10
12J-356-SO-E,45.44456,-73.72177,55
12J-195-01-E,45.44456,-73.72177,16
12J-191-01-E,45.439659,-73.721401,13
12J-191-01-O,45.439841,-73.721373,74
12J-460-L2-O,45.467504,-73.716281,29
12J-460-AM-O,45.467504,-73.716281,89
12J-378-01-O,45.467504,-73.716281,77
12J-202-JO-O,45.467504,-73.716281,33
12J-211-01-E,45.445304,-73.740906,64
12J-209-01-S,45.445304,-73.740906,48
12J-202-JO-E,45.445304,-73.740906,38
12J-191-01-O,45.445304,-73.740906,84
12J-409-PM-N,45.487044,-73.779674,25
12J-409-AM-N,45.487044,-73.779674,27
12J-376-01-O,45.487044,-73.779674,42
12J-216-01-O,45.487044,-73.779674,22
12J-409-PM-S,45.482957,-73.786105,32
12J-409-AM-S,45.482957,-73.786105,34
12J-376-01-E,45.482957,-73.786105,36
12J-216-01-E,45.482957,-73.786105,15
12J-409-PM-S,45.48711,-73.77759,34
12J-409-AM-S,45.48711,-73.77759,36
12J-376-01-E,45.48711,-73.77759,38
12J-216-01-E,45.48711,-73.77759,17
12J-203-01-E,45.444346,-73.772326,49
12J-211-01-E,45.44347,-73.743165,63
12J-203-01-E,45.44347,-73.743165,57
12J-225-01-E,45.485204,-73.771322,24
12J-378-01-O,45.453069,-73.742587,89
12J-356-SO-O,45.453069,-73.742587,130
12J-204-JO-O,45.453069,-73.742587,10
12J-204-HP-O,45.453069,-73.742587,14
12J-356-SO-O,45.457553,-73.749362,132
12J-204-JO-O,45.457553,-73.749362,12
12J-204-HP-O,45.457553,-73.749362,16
12J-496-01-E,45.447621,-73.735514,7
12J-356-SO-E,45.447621,-73.735514,51
12J-195-01-E,45.447621,-73.735514,12
12J-356-SO-O,45.447395,-73.733867,103
12J-195-01-O,45.447395,-73.733867,83
12J-356-SO-O,45.450608,-73.752135,136
12J-204-JO-O,45.450608,-73.752135,16
12J-204-HP-O,45.450608,-73.752135,20
12J-356-SO-E,45.451587,-73.752153,31
12J-204-JO-E,45.451587,-73.752153,52
12J-204-HP-E,45.451587,-73.752153,52
12J-225-01-E,45.480186,-73.781811,20
12J-211-01-E,45.446721,-73.750562,59
12J-215-01-E,45.491314,-73.76798,26
12J-215-01-O,45.490376,-73.777024,41
12J-58-01-E,45.438641,-73.586684,18
12J-112-01-O,45.447561,-73.583986,10
12J-112-01-O,45.449058,-73.583512,9
12J-112-01-O,45.45065,-73.583001,8
12J-58-01-O,45.439366,-73.581048,20
12J-58-01-E,45.443601,-73.576659,22
12J-108-01-O,45.446389,-73.577312,31
12J-108-01-E,45.450127,-73.576714,4
12J-350-01-E,45.45262,-73.576833,88
12J-37-01-N,45.45262,-73.576833,23
12J-350-01-O,45.452786,-73.577034,102
12J-37-01-S,45.452786,-73.577034,50
12J-108-01-E,45.454713,-73.576385,6
12J-107-JO-S,45.443897,-73.576878,46
12J-107-JO-N,45.443897,-73.576878,1
12J-108-01-E,45.463078,-73.5756,11
12J-107-JO-N,45.44472,-73.574584,2
12J-58-01-E,45.44472,-73.574584,23
12J-37-01-N,45.463112,-73.573387,36
12J-108-01-E,45.466195,-73.573378,14
12J-58-01-O,45.446739,-73.57262,16
12J-107-JO-N,45.449238,-73.572448,5
12J-108-01-E,45.46719,-73.571986,16
12J-350-01-E,45.45247,-73.572422,89
12J-37-01-N,45.45247,-73.572422,24
12J-107-JO-S,45.46306,-73.571436,35
12J-107-JO-N,45.462845,-73.571229,13
12J-107-JO-N,45.465029,-73.571123,14
12J-108-01-E,45.468744,-73.570945,18
12J-107-JO-N,45.468779,-73.570669,16
12J-350-01-O,45.4722,-73.57074,87
12J-108-01-O,45.4722,-73.57074,8
12J-108-01-E,45.472052,-73.570472,24
12J-107-JO-N,45.472052,-73.570472,18
12J-107-JO-S,45.474275,-73.570236,28
12J-107-JO-S,45.472477,-73.56975,29
12J-58-01-O,45.450689,-73.568224,14
12J-61-01-O,45.456726,-73.567654,35
12J-58-01-O,45.456726,-73.567654,10
12J-36-JO-O,45.497828,-73.566039,5
12J-146-SW-E,45.545291,-73.646849,15
12J-146-JO-E,45.545291,-73.646849,15
12J-53-01-S,45.545291,-73.646849,14
12J-435-JO-E,45.514725,-73.584533,63
12J-365-01-N,45.514725,-73.584533,14
12J-129-SO-N,45.514725,-73.584533,18
12J-129-JO-N,45.514725,-73.584533,17
12J-80-01-N,45.514725,-73.584533,11
12J-435-JO-O,45.51464,-73.585093,26
12J-365-01-S,45.51464,-73.585093,56
12J-129-SO-S,45.51464,-73.585093,30
12J-129-JO-S,45.51464,-73.585093,34
12J-80-01-S,45.51464,-73.585093,26
12J-364-01-O,45.572532,-73.549819,49
12J-185-01-O,45.572532,-73.549819,29
12J-364-01-O,45.57832,-73.545947,45
12J-185-01-O,45.57832,-73.545947,25
12J-362-01-E,45.648801,-73.496044,124
12J-187-01-E,45.648801,-73.496044,27
12J-362-01-O,45.649109,-73.495846,42
12J-187-01-O,45.649109,-73.495846,24
12J-362-01-O,45.651159,-73.499113,39
12J-187-01-O,45.671161,-73.508999,5
12J-86-SO-E,45.671161,-73.508999,88
12J-86-01-E,45.671161,-73.508999,92
12J-40-01-E,45.671161,-73.508999,52
12J-187-01-O,45.671762,-73.506693,6
12J-86-SO-E,45.671762,-73.506693,89
12J-86-01-E,45.671762,-73.506693,93
12J-57-01-O,45.484712,-73.565338,30
12J-187-01-O,45.597052,-73.536251,48
12J-187-01-E,45.597052,-73.536251,1
12J-186-01-O,45.596982,-73.536018,54
12J-186-01-E,45.596982,-73.536018,1
12J-380-01-O,45.542189,-73.676221,70
12J-180-JO-O,45.542189,-73.676221,14
12J-171-01-O,45.542189,-73.676221,11
12J-164-01-O,45.542189,-73.676221,12
12J-189-JO-O,45.666557,-73.494502,20
12J-86-SO-O,45.666557,-73.494502,32
12J-86-01-O,45.666557,-73.494502,32
12J-186-01-O,45.68254,-73.500614,9
12J-86-SO-O,45.68254,-73.500614,16
12J-86-01-O,45.68254,-73.500614,16
12J-101-01-E,45.476742,-73.575543,12
12J-101-01-O,45.476653,-73.575965,7
12J-362-01-O,45.701132,-73.480596,1
12J-362-01-E,45.701132,-73.480596,162
12J-86-SO-O,45.701132,-73.480596,1
12J-86-SO-E,45.701132,-73.480596,111
12J-86-01-O,45.701132,-73.480596,1
12J-86-01-E,45.701132,-73.480596,115
12J-166-L2-S,45.493104,-73.611032,32
12J-166-L2-N,45.493104,-73.611032,26
12J-11-01-E,45.493104,-73.611032,6
12J-11-SO-E,45.503094,-73.594261,12
12J-11-01-E,45.503094,-73.594261,18
12J-11-SO-O,45.502955,-73.595009,22
12J-11-01-O,45.502955,-73.595009,22
12J-11-SO-E,45.510685,-73.593226,14
12J-11-01-E,45.510685,-73.593226,20
12J-11-SO-O,45.510624,-73.593678,21
12J-11-01-O,45.510624,-73.593678,21
12J-486-PM-E,45.635359,-73.516286,8
12J-186-01-E,45.635359,-73.516286,20
12J-380-01-O,45.621141,-73.607402,17
12J-49-AM-O,45.621141,-73.607402,28
12J-49-01-O,45.621141,-73.607402,40
12J-43-AB-O,45.621141,-73.607402,25
12J-380-01-O,45.619641,-73.61031,18
12J-49-AM-O,45.619641,-73.61031,29
12J-49-01-O,45.619641,-73.61031,41
12J-43-AB-O,45.619641,-73.61031,26
12J-90-01-O,45.457512,-73.629109,31
12J-104-01-E,45.474205,-73.603997,37
12J-90-01-E,45.474205,-73.603997,50
12J-105-LC-E,45.474296,-73.603935,13
12J-105-01-E,45.474296,-73.603935,25
12J-102-01-E,45.474296,-73.603935,29
12J-90-01-E,45.455314,-73.632291,35
12J-66-PM-S,45.482388,-73.620557,16
12J-66-JO-S,45.482388,-73.620557,17
12J-138-01-O,45.464385,-73.62571,29
12J-146-SW-O,45.543785,-73.640579,19
12J-146-LC-O,45.543785,-73.640579,2
12J-146-JO-O,45.543785,-73.640579,17
12J-100-JO-O,45.543785,-73.640579,2
12J-54-01-O,45.543785,-73.640579,21
12J-19-01-O,45.543785,-73.640579,2
12J-100-JO-E,45.531208,-73.647522,37
12J-192-JO-O,45.550349,-73.63207,51
12J-54-01-O,45.550349,-73.63207,16
12J-350-01-E,45.456985,-73.581752,83
12J-37-01-N,45.456985,-73.581752,18
12J-191-01-E,45.474141,-73.587401,80
12J-36-JO-E,45.474141,-73.587401,23
12J-191-01-O,45.459037,-73.614112,20
12J-191-01-E,45.466637,-73.599664,74
12J-191-01-O,45.450711,-73.629582,23
12J-191-01-O,45.483364,-73.580116,1
12J-191-01-E,45.483364,-73.580116,89
12J-358-01-O,45.52393,-73.55316,10
12J-166-L2-S,45.494347,-73.610257,22
12J-166-L2-N,45.494347,-73.610257,15
12J-11-01-O,45.494347,-73.610257,31
12J-183-01-O,45.696812,-73.516576,9
12J-365-01-S,45.533604,-73.67877,19
12J-179-01-S,45.533604,-73.67877,7
12J-364-01-O,45.620749,-73.580344,6
12J-39-JO-E,45.620749,-73.580344,43
12J-28-01-S,45.620749,-73.580344,6
12J-440-AM-O,45.590001,-73.629212,12
12J-39-JO-E,45.590001,-73.629212,3
12J-440-PM-E,45.598296,-73.628245,20
12J-140-01-E,45.598296,-73.628245,42
12J-440-AM-E,45.587811,-73.626515,13
12J-469-01-O,45.619778,-73.624332,4
12J-43-AB-E,45.59497,-73.624435,25
12J-432-PM-N,45.621921,-73.624179,23
12J-432-HC-N,45.621921,-73.624179,23
12J-353-01-E,45.621921,-73.624179,68
12J-48-GC-E,45.621921,-73.624179,22
12J-48-GB-E,45.621921,-73.624179,22
12J-48-AC-E,45.621921,-73.624179,22
12J-48-AB-E,45.621921,-73.624179,22
12J-469-01-E,45.617692,-73.621809,17
12J-43-AB-O,45.596263,-73.622645,45
12J-380-LC-E,45.614179,-73.620384,41
12J-380-01-E,45.614179,-73.620384,73
12J-69-01-E,45.614179,-73.620384,71
12J-43-AB-E,45.59972,-73.620767,29
12J-469-01-E,45.614894,-73.618907,16
12J-432-AM-S,45.604121,-73.617459,21
12J-353-01-O,45.604121,-73.617459,38
12J-43-AB-O,45.604121,-73.617459,39
12J-33-SO-S,45.604121,-73.617459,23
12J-33-JO-S,45.604121,-73.617459,23
12J-32-01-S,45.604121,-73.617459,14
12J-49-AM-O,45.61764,-73.614167,31
12J-49-01-O,45.61764,-73.614167,43
12J-43-AB-O,45.61764,-73.614167,28
12J-43-AB-O,45.614558,-73.612304,29
12J-33-SO-S,45.614558,-73.612304,13
12J-33-JO-S,45.614558,-73.612304,13
12J-43-AB-O,45.613517,-73.611194,30
12J-40-01-O,45.613517,-73.611194,43
12J-33-SO-S,45.613517,-73.611194,14
12J-33-JO-S,45.613517,-73.611194,14
12J-54-01-O,45.524623,-73.665879,44
12J-175-01-O,45.486843,-73.712548,26
12J-225-01-O,45.496682,-73.752805,31
12J-215-01-O,45.496682,-73.752805,33
12J-225-01-O,45.500373,-73.745455,28
12J-215-01-O,45.500373,-73.745455,30
12J-213-01-O,45.500373,-73.745455,26
12J-177-01-O,45.500373,-73.745455,31
12J-215-01-E,45.509399,-73.734751,51
12J-164-01-E,45.509399,-73.734751,14
12J-170-JO-N,45.522993,-73.73188,27
12J-170-AC-S,45.522993,-73.73188,11
12J-215-01-O,45.511916,-73.730189,19
12J-164-01-O,45.511916,-73.730189,41
12J-175-01-O,45.488071,-73.72779,32
12J-215-01-E,45.511919,-73.723539,54
12J-164-01-E,45.511919,-73.723539,17
12J-170-JO-N,45.521529,-73.71758,20
12J-170-AC-S,45.521529,-73.71758,4
12J-164-01-O,45.521529,-73.71758,32
12J-170-JO-N,45.522141,-73.715788,19
12J-170-AC-S,45.522141,-73.715788,3
12J-164-01-O,45.522141,-73.715788,31
12J-213-PM-E,45.498443,-73.710991,18
12J-213-01-E,45.498443,-73.710991,49
12J-171-01-E,45.501734,-73.706592,3
12J-121-01-E,45.501734,-73.706592,4
12J-468-01-E,45.523179,-73.706093,62
12J-382-01-E,45.523179,-73.706093,92
12J-64-01-S,45.523179,-73.706093,12
12J-382-01-E,45.522151,-73.704333,93
12J-64-01-S,45.522151,-73.704333,13
12J-216-01-O,45.498559,-73.701278,7
12J-146-SW-O,45.539812,-73.650168,25
12J-146-LC-O,45.539812,-73.650168,8
12J-146-JO-O,45.539812,-73.650168,23
12J-359-01-S,45.565665,-73.647804,8
12J-45-01-S,45.565665,-73.647804,8
12J-220-01-O,45.500332,-73.758983,31
12J-48-GC-E,45.638249,-73.597111,37
12J-48-GB-E,45.638249,-73.597111,37
12J-48-AC-E,45.638249,-73.597111,33
12J-48-AB-E,45.638249,-73.597111,33
12J-46-AB-E,45.525701,-73.598896,4
12J-435-JO-E,45.49539,-73.599356,27
12J-369-01-S,45.49539,-73.599356,25
12J-166-PM-S,45.49539,-73.599356,27
12J-166-L2-S,45.49539,-73.599356,42
12J-166-JO-S,45.49539,-73.599356,27
12J-165-JO-S,45.49539,-73.599356,28
12J-197-JO-O,45.530997,-73.597653,39
12J-197-JO-E,45.530997,-73.597653,1
12J-197-HP-E,45.530997,-73.597653,1
12J-449-HC-S,45.63665,-73.595239,30
12J-449-AM-S,45.63665,-73.595239,30
12J-372-SO-O,45.63665,-73.595239,19
12J-353-01-E,45.63665,-73.595239,80
12J-44-01-S,45.63665,-73.595239,7
12J-435-JO-E,45.520404,-73.597315,70
12J-368-01-O,45.520404,-73.597315,29
12J-365-01-N,45.520404,-73.597315,21
12J-80-01-N,45.520404,-73.597315,17
12J-99-01-O,45.569936,-73.595769,2
12J-359-01-S,45.543131,-73.596903,27
12J-45-01-S,45.543131,-73.596903,27
12J-350-01-O,45.446463,-73.599012,121
12J-113-01-E,45.446463,-73.599012,44
12J-110-01-E,45.446463,-73.599012,93
12J-36-JO-O,45.446463,-73.599012,48
12J-18-JO-E,45.54416,-73.595573,16
12J-95-01-O,45.556187,-73.595116,30
12J-372-SO-O,45.563078,-73.594737,64
12J-188-PM-O,45.563078,-73.594737,35
12J-188-AM-O,45.563078,-73.594737,37
12J-141-JO-O,45.563078,-73.594737,54
12J-141-AM-O,45.563078,-73.594737,26
12J-93-01-O,45.563078,-73.594737,4
12J-41-01-O,45.563078,-73.594737,20
12J-449-PM-N,45.634712,-73.592732,31
12J-449-HC-N,45.634712,-73.592732,31
12J-372-SO-E,45.634712,-73.592732,90
12J-353-01-O,45.634712,-73.592732,14
12J-44-01-N,45.634712,-73.592732,33
12J-78-01-O,45.450479,-73.597465,30
12J-36-JO-E,45.461082,-73.596812,12
12J-18-JO-O,45.545645,-73.594564,46
12J-363-01-N,45.523837,-73.594334,23
12J-55-JO-N,45.523837,-73.594334,19
12J-372-SO-O,45.565071,-73.592868,63
12J-188-PM-O,45.565071,-73.592868,34
12J-188-AM-O,45.565071,-73.592868,36
12J-141-JO-O,45.565071,-73.592868,53
12J-141-AM-O,45.565071,-73.592868,25
12J-93-01-O,45.565071,-73.592868,3
12J-41-01-O,45.565071,-73.592868,19
12J-350-01-E,45.445703,-73.596146,72
12J-113-01-O,45.445703,-73.596146,4
12J-110-01-O,45.445703,-73.596146,5
12J-36-JO-E,45.445703,-73.596146,4
12J-37-01-N,45.45682,-73.595564,13
12J-371-01-N,45.475425,-73.593715,15
12J-78-01-O,45.475425,-73.593715,11
12J-17-01-N,45.475425,-73.593715,6
12J-355-01-S,45.566502,-73.591592,26
12J-139-JO-S,45.566502,-73.591592,26
12J-41-01-O,45.566502,-73.591592,18
12J-18-JO-O,45.549101,-73.591567,44
12J-95-01-O,45.560855,-73.591007,27
12J-361-01-N,45.527983,-73.591545,30
12J-30-01-N,45.527983,-73.591545,19
12J-372-SO-E,45.567787,-73.590132,51
12J-188-PM-E,45.567787,-73.590132,11
12J-188-AM-E,45.567787,-73.590132,8
12J-141-JO-E,45.567787,-73.590132,8
12J-363-01-N,45.522403,-73.591046,21
12J-55-JO-N,45.522403,-73.591046,17
12J-350-01-E,45.457086,-73.593025,79
12J-37-01-N,45.457086,-73.593025,14
12J-435-JO-E,45.494846,-73.591516,31
12J-369-01-S,45.494846,-73.591516,29
12J-166-PM-S,45.494846,-73.591516,31
12J-166-L2-S,45.494846,-73.591516,46
12J-166-JO-S,45.494846,-73.591516,31
12J-165-JO-S,45.494846,-73.591516,32
12J-66-PM-S,45.494846,-73.591516,32
12J-66-JO-S,45.494846,-73.591516,33
12J-448-AM-O,45.632611,-73.588227,16
12J-353-01-O,45.632611,-73.588227,11
12J-49-AM-O,45.632611,-73.588227,20
12J-49-01-O,45.632611,-73.588227,32
12J-43-AB-O,45.632611,-73.588227,17
12J-370-01-O,45.543194,-73.589244,41
12J-197-JO-O,45.543194,-73.589244,32
12J-25-01-N,45.543194,-73.589244,11
12J-355-01-S,45.565285,-73.588838,27
12J-139-JO-S,45.565285,-73.588838,27
12J-78-01-E,45.470544,-73.590636,24
12J-363-01-N,45.521496,-73.589147,20
12J-55-JO-N,45.521496,-73.589147,16
12J-747-01-O,45.505843,-73.564354,7
12J-430-AM-O,45.505843,-73.564354,40
12J-427-AM-O,45.505843,-73.564354,25
12J-410-AM-O,45.505843,-73.564354,37
12J-364-01-O,45.505843,-73.564354,116
12J-358-01-O,45.505843,-73.564354,23
12J-355-01-S,45.505843,-73.564354,77
12J-350-01-O,45.505843,-73.564354,48
12J-150-01-O,45.505843,-73.564354,15
12J-356-SO-E,45.529111,-73.563416,147
12J-24-01-E,45.529111,-73.563416,44
12J-97-JO-O,45.537514,-73.562959,16
12J-356-SO-E,45.530354,-73.56293,148
12J-24-01-E,45.530354,-73.56293,45
12J-125-JO-E,45.520004,-73.562911,9
12J-97-JO-O,45.551735,-73.562122,7
12J-356-SO-O,45.533887,-73.562162,6
12J-24-01-O,45.533887,-73.562162,5
12J-33-SO-S,45.588446,-73.560765,47
12J-33-LC-S,45.588446,-73.560765,19
12J-33-JO-S,45.588446,-73.560765,47
12J-360-01-O,45.5223,-73.561786,17
12J-125-JO-O,45.5223,-73.561786,30
12J-356-SO-O,45.53571,-73.561615,5
12J-24-01-O,45.53571,-73.561615,4
12J-32-01-N,45.578689,-73.559748,20
12J-131-HP-S,45.573363,-73.560115,17
12J-131-01-S,45.573363,-73.560115,12
12J-168-JO-S,45.497759,-73.561214,13
12J-74-01-S,45.497759,-73.561214,7
12J-18-JO-O,45.590575,-73.559422,18
12J-449-AM-N,45.641487,-73.556992,37
12J-40-01-E,45.641487,-73.556992,21
12J-10-01-N,45.529424,-73.559987,6
12J-360-01-E,45.52486,-73.559949,39
12J-125-JO-E,45.52486,-73.559949,12
12J-61-01-O,45.501326,-73.560578,9
12J-33-SO-N,45.587669,-73.557847,21
12J-33-JO-N,45.587669,-73.557847,17
12J-183-01-O,45.645542,-73.555962,41
12J-86-SO-O,45.645542,-73.555962,104
12J-86-01-O,45.645542,-73.555962,104
12J-360-01-O,45.527106,-73.55842,9
12J-125-JO-O,45.527106,-73.55842,26
12J-364-01-E,45.5423,-73.557783,75
12J-185-01-E,45.5423,-73.557783,8
12J-168-JO-N,45.497441,-73.558471,50
12J-71-01-S,45.478035,-73.55919,29
12J-61-01-O,45.478035,-73.55919,24
12J-57-01-O,45.478035,-73.55919,16
12J-10-01-N,45.528113,-73.557089,5
12J-361-01-S,45.513637,-73.557696,44
12J-30-01-S,45.513637,-73.557696,46
12J-363-01-N,45.50715,-73.557638,6
12J-129-SO-N,45.50715,-73.557638,5
12J-129-JO-N,45.50715,-73.557638,5
12J-55-JO-N,45.50715,-73.557638,2
12J-32-01-N,45.577105,-73.555046,17
12J-33-SO-S,45.586472,-73.554859,49
12J-33-LC-S,45.586472,-73.554859,21
12J-33-JO-S,45.586472,-73.554859,49
12J-363-01-N,45.506302,-73.555789,5
12J-55-JO-S,45.506302,-73.555789,41
12J-55-JO-N,45.506302,-73.555789,1
12J-97-JO-O,45.551776,-73.554595,4
12J-364-01-E,45.554349,-73.554424,82
12J-185-01-E,45.554349,-73.554424,15
12J-360-01-E,45.530313,-73.555093,48
12J-125-JO-E,45.530313,-73.555093,17
12J-115-PM-E,45.485226,-73.675797,12
12J-115-AM-O,45.485226,-73.675797,11
12J-37-01-S,45.463399,-73.582175,29
12J-183-01-E,45.698772,-73.503922,50
12J-168-JO-S,45.489266,-73.546544,19
12J-74-01-S,45.489266,-73.546544,16
12J-90-01-O,45.455908,-73.631821,32
12J-101-01-O,45.471657,-73.580124,11
12J-350-01-E,45.45532,-73.582127,84
12J-37-01-N,45.45532,-73.582127,19
12J-191-01-E,45.462346,-73.607768,71
12J-357-01-N,45.565159,-73.612355,30
12J-67-JO-N,45.565159,-73.612355,24
12J-41-01-O,45.565159,-73.612355,29
12J-362-01-O,45.574325,-73.535235,118
12J-85-JO-O,45.574325,-73.535235,40
12J-28-01-S,45.598945,-73.543766,35
12J-449-HC-S,45.637982,-73.596709,29
12J-449-AM-S,45.637982,-73.596709,29
12J-372-SO-O,45.637982,-73.596709,18
12J-353-01-E,45.637982,-73.596709,79
12J-44-01-S,45.637982,-73.596709,6
12J-14-01-S,45.512172,-73.557125,22
12J-439-PM-N,45.571699,-73.602976,7
12J-439-LC-N,45.571699,-73.602976,7
12J-439-L2-S,45.579955,-73.621832,4
12J-439-AM-S,45.579955,-73.621832,22
12J-356-SO-E,45.453686,-73.63782,88
12J-123-01-N,45.453686,-73.63782,36
12J-364-01-E,45.513408,-73.557389,32
12J-355-01-N,45.513408,-73.557389,32
12J-350-01-E,45.513408,-73.557389,155
12J-150-01-E,45.513408,-73.557389,17
12J-448-PM-E,45.62317,-73.602939,16
12J-380-LC-E,45.62317,-73.602939,49
12J-380-01-E,45.62317,-73.602939,81
12J-49-01-E,45.62317,-73.602939,28
12J-43-AB-E,45.62317,-73.602939,46
12J-448-AM-O,45.626489,-73.597155,21
12J-380-01-O,45.626489,-73.597155,14
12J-49-AM-O,45.626489,-73.597155,25
12J-49-01-O,45.626489,-73.597155,37
12J-43-AB-O,45.626489,-73.597155,22
12J-364-01-E,45.530474,-73.546466,64
12J-358-01-E,45.530474,-73.546466,44
12J-357-01-S,45.530474,-73.546466,52
12J-355-01-N,45.530474,-73.546466,64
12J-353-01-O,45.530474,-73.546466,89
12J-350-01-E,45.530474,-73.546466,187
12J-94-01-N,45.530474,-73.546466,3
12J-78-01-O,45.452308,-73.589569,26
12J-180-JO-E,45.542863,-73.66823,23
12J-93-01-O,45.539095,-73.614081,21
12J-27-LC-E,45.556111,-73.563955,10
12J-27-JO-E,45.556111,-73.563955,22
